order_id,order_datetime,customer_id,total_amount,num_items
46876495,2024-02-01T09:28:04.288290,11,105.38,5
46891752,2024-02-09T15:01:34.550934,11,48.06,3
46903917,2024-02-09T10:45:26.366090,10,48.28,4
46904373,2024-02-09T22:09:00.528283,3,1.87,1
46925975,2024-02-04T05:43:14.815223,9,9.6,1
46930010,2024-02-07T00:40:03.617222,5,5.48,1
46930680,2024-02-04T07:19:07.291725,22,49.16,2
46938735,2024-02-04T09:14:04.263877,9,36.37,2
46944786,2024-02-09T09:42:08.867250,23,28.91,2
46946870,2024-02-03T23:38:29.604535,6,46.0,2
46962303,2024-02-07T22:54:31.112400,14,70.43,4
46964516,2024-02-05T23:23:04.446957,14,9.63,1
47004081,2024-02-06T09:37:37.200193,26,74.84,5
47004865,2024-02-06T11:46:40.830710,30,43.55,4
47016242,2024-02-04T14:18:52.232298,20,25.75,1
47019737,2024-02-04T14:57:44.376010,22,1.02,1
47031835,2024-02-06T23:32:30.825945,25,17.82,1
47062625,2024-02-03T19:53:57.276330,25,57.58,5
47066248,2024-02-03T10:40:21.888967,5,16.7,2
47085560,2024-02-03T01:41:00.587748,1,21.89,2
47086477,2024-02-06T01:04:58.339541,13,8.92,2
47089310,2024-02-06T05:32:04.911308,27,21.03,2
47103946,2024-02-04T18:02:52.576373,27,36.59,5
47108247,2024-02-07T19:22:54.097479,7,56.12,3
47116285,2024-02-07T04:56:57.613528,22,27.74,2
47118749,2024-02-07T04:43:39.437727,1,55.97,4
47119127,2024-02-08T01:29:02.625827,28,7.97,2
47125917,2024-02-09T20:49:40.793802,10,38.96,1
47132918,2024-02-06T00:29:35.474804,16,102.17,4
47190851,2024-02-05T07:52:40.109873,15,38.24,3
47191078,2024-02-10T14:01:11.077058,3,35.76,2
47191724,2024-02-09T10:35:30.343451,5,55.14,2
47208152,2024-02-03T15:15:27.421622,16,42.22,3
47212056,2024-02-04T14:57:04.560193,9,45.18,5
47220373,2024-02-09T17:41:27.005464,2,30.82,3
47238960,2024-02-09T03:27:36.355763,6,15.54,1
47239171,2024-02-10T01:53:25.228306,3,66.69,5
47270868,2024-02-04T08:34:19.267770,25,74.38,3
47276775,2024-02-07T13:27:26.158346,15,58.0,2
47277936,2024-02-06T14:08:10.212116,25,45.75,3
47280754,2024-02-06T15:09:49.835650,9,43.48,5
47286626,2024-02-03T06:37:05.317231,19,20.07,2
47296881,2024-02-06T19:40:10.657997,16,106.62,5
47331409,2024-02-09T02:41:36.606184,28,62.89,3
47332579,2024-02-02T07:13:46.584872,27,46.58,3
47352580,2024-02-06T05:40:40.336081,22,51.45,2
47354286,2024-02-08T02:21:11.397063,2,64.93,3
47415020,2024-02-09T02:23:51.256678,10,51.69,2
47418168,2024-02-04T16:04:03.877319,23,122.1,5
47420862,2024-02-06T01:24:33.288937,27,22.67,4
47431080,2024-02-02T22:40:29.772760,20,9.5,1
47431719,2024-02-08T16:46:44.864554,16,24.0,1
47432585,2024-02-01T10:04:37.511046,29,73.75,4
47451354,2024-02-08T22:17:00.120852,18,9.01,2
47464197,2024-02-10T15:20:50.466816,27,45.41,3
47465053,2024-02-03T03:29:54.403173,6,13.16,2
47470523,2024-02-03T23:30:44.834770,19,51.46,4
47473305,2024-02-03T13:45:03.035400,8,24.03,3
47492557,2024-02-07T07:45:31.453546,9,15.21,2
47497032,2024-02-04T09:30:39.330806,6,20.73,2
47499786,2024-02-08T15:42:09.504818,27,26.31,2
47501947,2024-02-09T13:55:31.867499,21,82.9,3
47525533,2024-02-07T10:34:07.426586,21,47.98,5
47527912,2024-02-06T14:01:59.174180,6,7.77,2
47531460,2024-02-04T22:47:39.799151,24,70.17,4
47538146,2024-02-09T04:15:44.800545,21,65.22,3
47553840,2024-02-04T22:58:35.795062,27,47.7,3
47573117,2024-02-04T11:53:55.042395,9,49.3,5
47593221,2024-02-06T22:48:59.694501,8,26.33,2
47625152,2024-02-09T16:53:04.983073,10,4.75,1
47633352,2024-02-02T17:15:55.153435,9,47.34,5
47635930,2024-02-08T03:39:39.337746,10,45.09,2
47644423,2024-02-03T03:12:07.482224,29,25.14,2
47663084,2024-02-05T08:58:12.959900,3,24.22,4
47675690,2024-02-06T05:01:22.155123,7,33.07,2
47682717,2024-02-10T07:36:37.894446,21,36.65,1
47692691,2024-02-04T06:17:43.155841,25,41.9,4
47701017,2024-02-06T14:07:16.504907,25,67.28,5
47707689,2024-02-04T16:21:38.526784,21,31.55,1
47719187,2024-02-09T16:03:19.760798,29,42.25,1
47759428,2024-02-05T05:01:03.328860,23,5.07,1
47760105,2024-02-03T07:02:43.172538,3,66.61,4
47761604,2024-02-06T09:07:40.694398,20,51.74,4
47771567,2024-02-04T00:10:11.729490,25,3.48,1
47787359,2024-02-07T18:42:53.276441,13,16.98,3
47788527,2024-02-10T16:06:42.927480,20,21.99,2
47790528,2024-02-06T20:28:31.850441,5,25.21,3
47809223,2024-02-07T11:47:28.065284,4,31.55,1
47835853,2024-02-06T13:27:20.113634,16,39.52,2
47838002,2024-02-05T12:41:04.391021,29,29.61,1
47843012,2024-02-04T00:44:03.618420,7,24.15,4
47852884,2024-02-06T13:49:03.326089,21,15.57,2
47863289,2024-02-03T01:30:48.714527,10,49.42,3
47866057,2024-02-03T01:18:42.013672,4,7.78,2
47874331,2024-02-09T20:42:28.352192,8,30.5,1
47879561,2024-02-04T05:24:22.431283,29,80.64,3
47881137,2024-02-06T01:34:11.422261,4,29.64,2
47885828,2024-02-04T17:11:37.011497,24,49.85,4
47889351,2024-02-09T14:08:31.603746,10,40.04,4
47898588,2024-02-03T23:32:51.618361,4,9.74,1
47946146,2024-02-02T11:35:22.386656,17,57.11,4
47951722,2024-02-08T00:34:25.007872,10,7.33,1
47952878,2024-02-10T17:12:18.686013,18,14.02,2
47954703,2024-02-06T01:03:40.956267,8,9.56,2
47968847,2024-02-07T16:55:22.014427,27,12.03,2
47982063,2024-02-03T18:36:54.974616,3,98.75,5
47990601,2024-02-02T14:30:55.818925,23,56.78,2
47996625,2024-02-08T09:12:57.355439,16,9.87,1
48041489,2024-02-07T10:40:19.981035,12,40.09,5
48046495,2024-02-07T11:00:59.739265,18,112.45,5
48059208,2024-02-04T23:26:11.902842,7,10.3,1
48085907,2024-02-07T03:11:48.811790,27,92.9,4
48100048,2024-02-09T22:38:51.381440,12,27.53,2
48123753,2024-02-04T10:42:19.385357,30,43.5,3
48128569,2024-02-06T23:59:08.782587,11,25.87,3
48135503,2024-02-09T00:22:25.831388,23,73.39,5
48170128,2024-02-04T03:55:57.408767,25,9.68,1
48188312,2024-02-02T03:12:35.439977,30,59.75,4
48190200,2024-02-06T13:40:14.156533,20,6.4,1
48200658,2024-02-09T21:50:12.873011,19,56.02,4
48203880,2024-02-10T00:58:19.269399,26,6.82,1
48208775,2024-02-04T13:47:32.606142,13,57.1,5
48218867,2024-02-03T14:52:00.394418,18,74.07,3
48221650,2024-02-08T03:55:55.978334,9,26.48,3
48230616,2024-02-07T15:43:05.655230,2,60.15,2
48242533,2024-02-09T13:21:47.316272,12,55.79,3
48261571,2024-02-04T07:58:46.136925,15,20.6,1
48265890,2024-02-07T20:23:46.306519,25,32.42,3
48267581,2024-02-02T17:48:20.410535,21,12.24,2
48270333,2024-02-06T11:21:18.474729,23,33.47,2
48289177,2024-02-04T07:43:44.729141,26,15.96,1
48290990,2024-02-02T16:23:02.631176,15,9.18,1
48292396,2024-02-02T18:04:44.462415,18,24.4,1
48302210,2024-02-08T09:52:25.500439,5,94.16,4
48319352,2024-02-07T04:08:28.400780,21,63.32,4
48332172,2024-02-02T15:33:21.652949,28,35.53,2
48356923,2024-02-04T10:38:21.538421,17,48.7,1
48367008,2024-02-04T04:20:34.058415,28,4.9,2
48367586,2024-02-02T12:44:29.669918,5,1.16,1
48372513,2024-02-06T23:33:15.424733,8,39.41,4
48386404,2024-02-03T20:35:36.543880,14,18.99,3
48394842,2024-02-06T19:36:21.276352,24,62.07,4
48408275,2024-02-06T08:13:39.858898,17,86.31,5
48414289,2024-02-09T19:16:18.710260,5,7.12,2
48424302,2024-02-06T20:09:45.876520,29,32.07,3
48428702,2024-02-09T03:10:52.206938,23,6.96,2
48429903,2024-02-10T03:04:19.716895,14,13.64,1
48435291,2024-02-05T17:42:01.359848,29,75.17,4
48435931,2024-02-10T08:35:09.283124,3,42.59,2
48443307,2024-02-05T08:48:58.720892,30,59.24,4
48449849,2024-02-09T04:29:43.499665,17,62.6,3
48451178,2024-02-02T23:32:42.146941,24,46.28,2
48482937,2024-02-09T06:49:56.011505,30,5.61,1
48494035,2024-02-06T08:38:21.781728,1,17.99,2
48509509,2024-02-06T21:20:20.867911,1,56.48,4
48514076,2024-02-08T08:11:02.765279,22,38.09,4
48531478,2024-02-04T13:50:31.660534,10,92.4,4
48562714,2024-02-02T15:12:42.998136,10,19.71,3
48563919,2024-02-06T06:16:36.824852,21,64.4,5
48588533,2024-02-04T23:58:15.756935,15,29.18,4
48589412,2024-02-07T00:45:25.045763,25,6.29,1
48599548,2024-02-07T01:43:18.531017,17,65.62,5
48604436,2024-02-04T01:23:28.223506,1,22.21,2
48627164,2024-02-04T14:37:03.207897,23,87.57,4
48632160,2024-02-05T19:48:11.368697,17,10.36,1
48634589,2024-02-07T23:44:51.452807,24,87.89,5
48658863,2024-02-06T09:59:42.187277,28,48.99,2
48676704,2024-02-02T14:58:40.850230,24,6.42,1
48678753,2024-02-03T09:29:43.010386,8,20.6,1
48681155,2024-02-03T18:52:11.397716,20,13.15,2
48688835,2024-02-05T10:21:24.872835,1,21.8,2
48708286,2024-02-05T03:25:04.496110,30,125.14,5
48733065,2024-02-04T17:09:31.751366,7,40.71,3
48741536,2024-02-03T18:43:03.682318,27,13.64,1
48750605,2024-02-07T16:29:23.239482,21,77.75,4
48760238,2024-02-03T21:30:52.263140,1,19.55,1
48762594,2024-02-10T22:50:15.260933,4,89.45,4
48765263,2024-02-04T09:32:25.482837,6,9.63,1
48767730,2024-02-03T08:45:16.193611,24,10.36,1
48802635,2024-02-06T06:05:13.986150,7,64.34,4
48808011,2024-02-09T15:17:46.159808,5,6.31,1
48811776,2024-02-04T17:54:05.794341,5,72.4,2
48817146,2024-02-10T15:55:26.857913,6,66.61,3
48868812,2024-02-06T06:14:33.571117,13,48.7,1
48869092,2024-02-05T11:27:59.403723,7,48.01,3
48881535,2024-02-08T13:28:11.557993,19,3.74,1
48895075,2024-02-02T20:38:50.889404,25,45.72,4
48900372,2024-02-02T22:20:56.618839,19,25.84,3
48901178,2024-02-04T17:04:01.395762,28,13.92,2
48913920,2024-02-03T04:31:21.659337,23,95.86,5
48918829,2024-02-09T13:23:30.149879,5,38.72,1
48922164,2024-02-07T01:45:23.699464,22,42.4,4
48944232,2024-02-09T23:46:09.595256,22,21.72,3
48955444,2024-02-10T09:54:14.636158,29,39.48,1
48957108,2024-02-08T15:37:56.060610,16,82.91,4
48978765,2024-02-09T19:13:04.822919,14,88.31,2
48981788,2024-02-03T15:22:55.289478,1,9.18,2
49011332,2024-02-10T23:42:13.091132,29,15.6,4
49016629,2024-02-08T03:38:01.774942,15,50.74,5
49018703,2024-02-07T05:52:22.396445,22,1.93,1
49020136,2024-02-07T15:51:17.851027,1,23.35,2
49047637,2024-02-06T04:45:45.862500,1,21.09,4
49048266,2024-02-06T04:18:37.272850,27,29.32,1
49063502,2024-02-09T23:42:09.502603,17,23.65,2
49082513,2024-02-10T18:07:49.274374,10,11.09,2
49120986,2024-02-03T14:14:00.590640,12,21.74,2
49124021,2024-02-09T12:05:37.439016,12,32.49,3
49149979,2024-02-03T22:20:07.091667,24,53.34,4
49157243,2024-02-06T00:27:40.933419,5,41.45,4
49167326,2024-02-04T20:31:40.722254,3,81.93,4
49169884,2024-02-05T01:23:10.956026,9,39.26,3
49171292,2024-02-07T11:12:25.007826,29,14.66,1
49180027,2024-02-07T11:48:54.271720,20,38.18,5
49185763,2024-02-09T19:45:26.893746,2,7.33,1
49192010,2024-02-04T23:04:25.067656,29,12.2,1
49209216,2024-02-06T06:21:28.861369,27,57.57,4
49214899,2024-02-06T03:20:32.121999,30,51.73,4
49228128,2024-02-03T18:14:17.167562,8,12.99,2
49228863,2024-02-06T22:46:28.333959,29,37.36,4
49236225,2024-02-07T17:48:19.619981,4,97.62,4
49260978,2024-02-04T01:32:35.497942,26,70.57,3
49272030,2024-02-06T03:03:30.993238,15,87.6,3
49291306,2024-02-06T17:45:23.597824,20,24.4,1
49302445,2024-02-04T23:08:43.090732,28,63.72,5
49324008,2024-02-06T18:51:55.806487,5,43.34,3
49337866,2024-02-09T01:47:32.440672,10,41.84,4
49347137,2024-02-05T17:11:22.175902,2,19.48,1
49350384,2024-02-07T20:37:48.847499,19,18.87,1
49365472,2024-02-07T22:47:14.104414,6,52.51,2
49371454,2024-02-04T08:10:37.174865,21,11.97,1
49378349,2024-02-03T20:12:14.088463,28,33.8,1
49385006,2024-02-06T09:49:33.248644,16,3.65,1
49390439,2024-02-05T20:30:39.405843,18,27.54,1
49398285,2024-02-10T06:15:11.394354,20,26.99,3
49401468,2024-02-07T05:38:52.357486,24,34.61,3
49417758,2024-02-10T03:55:44.827223,1,77.67,4
49421620,2024-02-07T17:27:11.097190,25,8.45,1
49424506,2024-02-09T16:21:59.036457,6,42.8,3
49439402,2024-02-06T02:10:36.000723,29,30.5,2
49443912,2024-02-09T03:21:49.011147,28,10.36,1
49461986,2024-02-10T05:25:59.676425,12,9.5,1
49462261,2024-02-09T07:10:23.736660,6,56.56,3
49484516,2024-02-03T06:40:36.037138,29,11.97,2
49498394,2024-02-07T13:28:32.448754,17,86.08,3
49502363,2024-02-08T17:10:09.138745,14,48.4,1
49511409,2024-02-03T18:36:15.058931,9,19.53,2
49517513,2024-02-09T00:36:32.888168,26,58.05,3
49521095,2024-02-03T07:57:54.658541,6,27.51,5
49522861,2024-02-02T09:12:02.751749,15,105.31,4
49527161,2024-02-03T20:11:58.759251,14,31.45,1
49529880,2024-02-04T03:41:12.822362,10,63.21,5
49538474,2024-02-07T10:45:31.068880,19,8.35,2
49539236,2024-02-08T13:14:20.738538,23,21.48,2
49545981,2024-02-02T06:49:59.179838,5,16.52,2
49569774,2024-02-04T11:33:54.218008,1,45.9,1
49581154,2024-02-06T06:39:00.125182,20,25.08,2
49588585,2024-02-06T21:53:59.260762,15,52.84,3
49590428,2024-02-04T10:49:51.996688,25,34.58,3
49607415,2024-02-08T20:07:30.004870,29,17.9,3
49611629,2024-02-04T14:56:26.656059,18,113.62,5
49637434,2024-02-04T00:53:30.444660,9,41.3,4
49653550,2024-02-04T17:45:23.913912,30,3.8,1
49661444,2024-02-04T07:39:35.541608,26,19.55,1
49671111,2024-02-05T10:00:46.679577,10,56.6,3
49686156,2024-02-06T20:17:26.352452,5,68.21,4
49713822,2024-02-06T02:53:05.852814,12,6.29,1
49724504,2024-02-10T17:01:55.591023,12,5.07,1
49737460,2024-02-10T05:04:57.338948,7,47.85,3
49738410,2024-02-02T07:02:27.640445,21,50.06,4
49739851,2024-02-02T11:30:56.341376,5,68.61,5
49741900,2024-02-08T03:48:10.388696,29,37.39,4
49778142,2024-02-04T11:57:13.423380,13,21.52,2
49788974,2024-02-03T18:37:39.410570,15,74.92,3
49793209,2024-02-10T06:10:38.790177,2,70.57,4
49808194,2024-02-09T03:07:39.785838,11,35.0,3
49815224,2024-02-02T04:10:36.124687,5,40.13,2
49818872,2024-02-02T06:31:04.237965,6,34.06,4
49827783,2024-02-04T05:14:33.830322,28,40.64,2
49845220,2024-02-03T20:06:08.040694,1,28.58,2
49854893,2024-02-07T18:22:58.249779,8,9.6,1
49873786,2024-02-04T14:05:49.410593,14,34.07,4
49895968,2024-02-06T16:12:02.701303,17,48.5,3
49906018,2024-02-04T20:27:06.685524,16,72.46,5
49906539,2024-02-02T04:58:53.654794,21,33.14,5
49910300,2024-02-06T02:50:57.662427,18,16.91,2
49912213,2024-02-04T20:42:44.391377,27,42.07,4
49913930,2024-02-07T17:00:51.156088,8,71.81,4
49929766,2024-02-05T10:40:12.012284,27,56.25,4
49933955,2024-02-02T12:24:29.668005,25,20.48,3
49946869,2024-02-06T09:16:57.857523,16,48.41,4
49968458,2024-02-02T10:45:27.920175,8,78.33,3
49990292,2024-02-08T07:14:48.309785,9,120.72,4
49993495,2024-02-03T18:12:51.664871,28,23.65,5
49997361,2024-02-03T02:17:39.912789,11,46.59,2
50006602,2024-02-05T18:23:17.962733,18,53.38,2
50008823,2024-02-04T22:43:08.609429,6,96.55,5
50013827,2024-02-06T01:26:35.249195,29,32.06,4
50018379,2024-02-03T11:38:16.502949,9,5.8,1
50020605,2024-02-04T20:34:45.262662,16,82.75,4
50025303,2024-02-04T16:36:36.523683,16,39.05,3
50026535,2024-02-01T07:56:52.476644,24,29.48,2
50032704,2024-02-03T13:58:13.922909,9,57.58,2
50046610,2024-02-08T20:17:32.449166,22,40.01,3
50065959,2024-02-07T18:19:24.493572,18,17.91,2
50067252,2024-02-09T21:09:50.047253,24,12.64,2
50067426,2024-02-05T20:55:17.062570,16,76.34,5
50068026,2024-02-06T21:49:20.026821,5,61.54,5
50078155,2024-02-02T16:42:46.024821,16,5.7,1
50080139,2024-02-08T23:20:19.212811,15,89.11,3
50091213,2024-02-10T03:55:37.512722,28,25.65,3
50093273,2024-02-04T14:40:03.976227,30,45.7,2
50094548,2024-02-04T21:31:03.312702,12,28.28,2
50101334,2024-02-10T21:51:42.727429,22,17.41,3
50116419,2024-02-07T19:00:28.668090,18,5.07,1
50146812,2024-02-02T18:12:23.014367,3,43.65,3
50150740,2024-02-08T02:12:33.777086,18,50.32,5
50175230,2024-02-09T13:45:49.697253,29,18.92,1
50176495,2024-02-10T10:43:19.995454,19,28.38,1
50178009,2024-02-06T04:16:10.114105,21,52.87,3
50208549,2024-02-02T14:11:28.546106,23,24.42,4
50214362,2024-02-06T09:56:00.118327,21,22.56,2
50227695,2024-02-09T04:50:08.089583,20,10.71,2
50235317,2024-02-02T04:25:11.549174,21,56.76,2
50267114,2024-02-10T05:50:21.685689,30,9.74,1
50269816,2024-02-02T10:37:54.044031,15,39.04,4
50280124,2024-02-03T05:37:35.134887,11,41.47,3
50280518,2024-02-02T18:19:58.988848,29,26.32,2
50290569,2024-02-09T09:29:49.320870,9,13.64,1
50297210,2024-02-09T08:55:45.767447,4,14.66,1
50304042,2024-02-06T18:57:44.379641,13,43.9,2
50325791,2024-02-08T06:28:43.511588,22,15.55,3
50345297,2024-02-04T18:11:37.236358,5,1.69,1
50346757,2024-02-10T15:48:34.230270,3,24.1,2
50394791,2024-02-06T19:48:05.036417,7,33.1,3
50396901,2024-02-07T06:15:54.665603,10,4.75,1
50433194,2024-02-04T09:45:12.602897,2,65.61,5
50445541,2024-02-02T18:24:03.119145,19,21.58,3
50445667,2024-02-09T14:01:00.385030,20,31.6,3
50472903,2024-02-02T15:07:56.657707,11,45.63,5
50480966,2024-02-07T18:20:22.504158,17,14.6,1
50514449,2024-02-04T18:09:25.740421,7,32.56,3
50518256,2024-02-04T12:52:19.479521,5,21.57,2
50521470,2024-02-06T04:44:18.939467,2,99.66,5
50528753,2024-02-09T20:27:14.657952,3,48.54,3
50562328,2024-02-05T17:04:15.570405,13,37.17,3
50571708,2024-02-07T16:16:35.395689,4,2.37,1
50578061,2024-02-10T05:35:05.030723,20,9.65,1
50583218,2024-02-03T07:38:26.260816,22,29.7,1
50594135,2024-02-04T22:59:29.058978,2,11.51,2
50610651,2024-02-02T00:35:31.545177,8,79.67,4
50615661,2024-02-07T10:15:37.629102,11,27.28,1
50656192,2024-02-07T03:59:24.564141,19,3.65,1
50656487,2024-02-04T12:24:53.876595,30,17.44,3
50663059,2024-02-06T02:50:43.793554,23,12.94,4
50667724,2024-02-02T15:15:01.394049,8,64.72,3
50670866,2024-02-05T06:43:27.369096,21,37.13,5
50674590,2024-02-02T23:03:58.726789,2,29.7,1
50689675,2024-02-02T07:12:16.426397,22,54.2,2
50711143,2024-02-07T17:11:20.046890,23,29.01,2
50712659,2024-02-08T17:53:08.021246,10,49.23,3
50725740,2024-02-03T22:42:45.572044,4,23.65,2
50729543,2024-02-05T08:41:34.773571,14,8.99,2
50734040,2024-02-02T21:14:10.827893,24,7.06,2
50735251,2024-02-04T18:07:32.157436,27,34.28,4
50742906,2024-02-05T10:34:11.250101,8,43.54,2
50747404,2024-02-07T07:35:10.278366,4,51.29,5
50754403,2024-02-07T18:26:36.840631,29,23.76,1
50762511,2024-02-06T15:59:48.489183,11,4.11,1
50763120,2024-02-06T10:18:28.054549,19,7.72,1
50789034,2024-02-10T09:59:21.464198,9,12.58,1
50796697,2024-02-03T17:07:13.696094,25,47.19,3
50798690,2024-02-09T20:21:46.305259,11,3.91,1
50805829,2024-02-07T11:19:35.160632,13,43.76,3
50807914,2024-02-02T04:23:50.203275,5,98.49,5
50809364,2024-02-06T01:37:55.523487,9,16.53,2
50827766,2024-02-06T03:08:22.481365,5,30.13,4
50830420,2024-02-03T19:59:39.611460,10,94.3,2
50832975,2024-02-03T13:01:09.526324,28,30.06,5
50839544,2024-02-02T14:22:15.261763,2,60.67,4
50847536,2024-02-03T23:17:31.418075,10,86.7,5
50850022,2024-02-07T09:47:39.540305,6,72.13,4
50853019,2024-02-09T03:33:05.996324,6,56.26,2
50864020,2024-02-06T02:01:33.547096,28,87.06,5
50864307,2024-02-02T07:33:23.338512,24,15.96,1
50882995,2024-02-08T03:08:00.681097,26,13.54,3
50884736,2024-02-10T00:39:15.225644,11,56.85,4
50894129,2024-02-07T16:23:33.343262,10,123.59,4
50894560,2024-02-03T13:52:13.830956,15,3.99,1
50897774,2024-02-03T20:59:59.888917,6,18.87,1
50905591,2024-02-05T20:47:35.932173,5,45.7,4
50926785,2024-02-03T23:18:53.473143,15,26.95,2
50960265,2024-02-07T10:22:19.960315,15,13.64,1
50972856,2024-02-02T00:42:09.432552,22,16.9,1
50982919,2024-02-10T15:45:45.838040,7,5.8,1
50986086,2024-02-04T00:00:49.786314,24,1.93,1
50992705,2024-02-09T11:57:41.246032,5,51.9,4
50995809,2024-02-05T08:01:26.796939,15,57.16,5
50996722,2024-02-08T08:35:08.101861,4,39.94,3
51006702,2024-02-10T14:52:03.301716,12,18.3,1
51009321,2024-02-02T13:28:22.692039,16,47.8,3
51018040,2024-02-03T14:29:43.893473,10,112.98,5
51026058,2024-02-03T21:40:39.725773,6,16.92,2
51032033,2024-02-09T22:25:05.165939,6,73.05,5
51054658,2024-02-04T00:43:49.227025,15,104.48,4
51073111,2024-02-01T01:38:33.402080,12,17.82,1
51077331,2024-02-07T18:33:25.719488,10,72.78,5
51081829,2024-02-04T16:37:08.576133,8,8.69,2
51088982,2024-02-09T14:21:37.925862,12,37.82,3
51095234,2024-02-05T10:48:39.049252,16,40.04,3
51104139,2024-02-09T00:22:42.176551,3,83.11,5
51104141,2024-02-09T18:03:43.126653,3,50.54,3
51117038,2024-02-09T20:58:29.742228,23,2.74,1
51142647,2024-02-03T20:27:35.699733,27,18.55,3
51159600,2024-02-02T22:28:05.838590,13,49.73,5
51166343,2024-02-04T12:12:52.165628,3,51.72,3
51182857,2024-02-02T18:44:25.572878,19,24.35,2
51185052,2024-02-09T06:38:30.091505,16,2.32,1
51216342,2024-02-07T07:29:46.703493,2,67.58,4
51217490,2024-02-02T19:15:35.008465,19,32.42,3
51232415,2024-02-09T22:23:16.148021,12,12.62,1
51237581,2024-02-03T08:28:02.015519,17,82.79,4
51241267,2024-02-02T16:42:15.153924,23,12.36,2
51243764,2024-02-01T13:57:11.722624,26,76.82,4
51244230,2024-02-09T20:10:32.182814,25,40.67,4
51263302,2024-02-09T03:59:29.746345,17,40.9,2
51281026,2024-02-03T02:42:09.531784,21,50.09,4
51300718,2024-02-01T11:49:10.681994,21,42.3,4
51306901,2024-02-07T08:56:57.170741,16,7.79,2
51309870,2024-02-04T22:28:11.556732,4,16.38,3
51315497,2024-02-04T23:42:55.473830,18,19.55,1
51326018,2024-02-04T17:04:09.079679,8,15.15,3
51326802,2024-02-06T06:05:09.579461,7,22.54,2
51331634,2024-02-03T06:34:20.346335,1,67.33,3
51335683,2024-02-09T04:28:56.031865,20,31.52,2
51337159,2024-02-08T14:11:04.563346,17,6.76,1
51339939,2024-02-03T21:49:13.776881,3,49.08,2
51355825,2024-02-03T20:53:22.499125,1,64.18,3
51380916,2024-02-03T16:48:03.109155,5,23.13,3
51382353,2024-02-09T10:21:00.497699,4,79.44,4
51388267,2024-02-06T16:14:58.626295,27,25.18,2
51390158,2024-02-04T09:37:47.671235,29,39.84,4
51397394,2024-02-08T08:44:49.912882,12,49.23,2
51405041,2024-02-06T22:20:56.863801,13,19.72,3
51417859,2024-02-07T20:18:25.097766,1,59.31,4
51430621,2024-02-04T09:43:12.387810,21,25.88,3
51431892,2024-02-09T16:29:39.265632,7,11.73,1
51441119,2024-02-04T23:34:28.025585,18,29.97,4
51449458,2024-02-06T15:51:13.901831,8,14.66,1
51454321,2024-02-08T08:35:34.005537,3,63.53,5
51465682,2024-02-03T23:37:37.195304,5,26.93,3
51466428,2024-02-09T13:52:49.933143,8,107.97,4
51491907,2024-02-09T23:58:39.385366,6,50.46,2
51504012,2024-02-07T15:11:45.571298,24,23.76,1
51507883,2024-02-05T19:27:45.170126,2,40.37,5
51511376,2024-02-07T06:25:17.961752,29,52.76,4
51513223,2024-02-04T07:30:48.522714,18,59.09,2
51519975,2024-02-10T16:59:50.096413,12,9.96,2
51526150,2024-02-07T18:46:14.374191,29,51.04,2
51528211,2024-02-03T07:24:25.827551,2,5.61,1
51529120,2024-02-06T15:19:40.989788,9,86.46,5
51545400,2024-02-04T16:34:52.903306,19,112.85,4
51545907,2024-02-04T16:44:08.061826,15,38.81,3
51546717,2024-02-04T23:57:21.683368,23,85.32,5
51551047,2024-02-03T04:34:08.024506,28,69.22,4
51599481,2024-02-02T13:20:36.342952,9,47.9,2
51609208,2024-02-03T00:44:42.906523,22,13.74,2
51619000,2024-02-03T08:43:48.029907,6,39.1,2
51627400,2024-02-07T20:51:46.131226,19,63.42,5
51634701,2024-02-05T22:30:34.962384,28,45.68,3
51636119,2024-02-03T04:23:51.239037,17,49.8,2
51638111,2024-02-04T15:18:59.666196,4,7.33,1
51640080,2024-02-09T13:39:04.624915,7,10.95,1
51651990,2024-02-04T17:01:19.779782,4,70.03,5
51654579,2024-02-06T23:59:40.791296,3,11.88,1
51654639,2024-02-06T04:03:15.849919,20,25.03,2
51662493,2024-02-10T20:10:23.621241,11,18.53,3
51662681,2024-02-05T06:49:21.372629,7,28.37,3
51664150,2024-02-05T10:38:18.320921,6,85.96,4
51672800,2024-02-09T12:59:11.574093,18,20.46,1
51673652,2024-02-06T20:37:19.897701,18,50.01,4
51676050,2024-02-04T21:21:10.475883,18,44.36,2
51690344,2024-02-10T18:35:43.694283,7,7.79,2
51692253,2024-02-04T15:35:56.503379,16,105.94,5
51696456,2024-02-09T14:26:54.644796,3,54.36,4
51702850,2024-02-03T04:16:42.604825,4,68.33,3
51706415,2024-02-02T19:19:43.311211,9,60.11,3
51722505,2024-02-07T14:54:47.650951,9,44.68,3
51766662,2024-02-06T20:58:08.688932,12,5.61,1
51774509,2024-02-04T03:32:38.897515,20,42.25,1
51779436,2024-02-09T17:56:55.284044,20,75.35,5
51781957,2024-02-04T12:05:20.975505,13,62.74,4
51786625,2024-02-06T08:05:04.941339,17,9.68,1
51791924,2024-02-06T04:36:02.317362,4,52.2,3
51809063,2024-02-09T19:59:31.039640,25,99.77,4
51829694,2024-02-03T02:47:32.033288,3,25.16,1
51842084,2024-02-08T07:11:44.559337,14,6.29,1
51849096,2024-02-09T23:39:49.700981,30,41.94,4
51850005,2024-02-03T00:19:25.720608,27,1.69,1
51875644,2024-02-01T10:05:54.808259,18,16.48,2
