order_id,product_id,quantity,unit_price,line_total
39084137,21,5,1.02,5.1
39087356,28,3,5.94,17.82
39096094,5,1,4.8,4.8
39096094,8,4,9.18,36.72
39096094,11,5,7.33,36.65
39096094,18,4,4.75,19.0
39096094,24,5,9.87,49.35
39108519,5,4,4.8,19.2
39108519,6,5,3.99,19.95
39108519,19,3,3.22,9.66
39108519,30,1,3.91,3.91
39117583,2,3,9.68,29.04
39122315,20,1,1.16,1.16
39125200,11,2,7.33,14.66
39125200,14,4,3.21,12.84
39125200,30,3,3.91,11.73
39125883,12,2,6.1,12.2
39131460,10,2,0.79,1.58
39131460,12,3,6.1,18.3
39131460,28,3,5.94,17.82
39144205,10,3,0.79,2.37
39144205,18,2,4.75,9.5
39144324,23,3,3.65,10.95
39144324,25,2,1.9,3.8
39144324,28,4,5.94,23.76
39145986,3,3,3.2,9.6
39145986,20,1,1.16,1.16
39155155,18,2,4.75,9.5
39155155,23,1,3.65,3.65
39164983,11,3,7.33,21.99
39164983,14,5,3.21,16.05
39164983,20,1,1.16,1.16
39164983,27,4,1.93,7.72
39180408,2,1,9.68,9.68
39180408,9,2,1.69,3.38
39180408,23,5,3.65,18.25
39180408,28,5,5.94,29.7
39181699,5,4,4.8,19.2
39181699,9,2,1.69,3.38
39181699,10,4,0.79,3.16
39181699,22,4,6.82,27.28
39186560,9,5,1.69,8.45
39207879,3,1,3.2,3.2
39207879,12,3,6.1,18.3
39207879,15,5,6.29,31.45
39207879,28,5,5.94,29.7
39224426,8,5,9.18,45.9
39227396,13,5,9.74,48.7
39227396,15,1,6.29,6.29
39227396,23,5,3.65,18.25
39265544,8,3,9.18,27.54
39275348,1,5,9.46,47.3
39275348,3,4,3.2,12.8
39275348,9,1,1.69,1.69
39279481,6,5,3.99,19.95
39291181,7,3,6.31,18.93
39291181,20,3,1.16,3.48
39305282,3,1,3.2,3.2
39305282,14,4,3.21,12.84
39305282,16,1,1.37,1.37
39305282,21,2,1.02,2.04
39305282,26,3,8.45,25.35
39320060,8,4,9.18,36.72
39320060,12,3,6.1,18.3
39320060,17,1,5.18,5.18
39335814,9,4,1.69,6.76
39335814,13,3,9.74,29.22
39335814,20,4,1.16,4.64
39335814,21,1,1.02,1.02
39356935,2,4,9.68,38.72
39356935,15,1,6.29,6.29
39356935,26,5,8.45,42.25
39356935,27,4,1.93,7.72
39392323,5,5,4.8,24.0
39392323,7,2,6.31,12.62
39392323,18,4,4.75,19.0
39392323,24,5,9.87,49.35
39392323,25,4,1.9,7.6
39395904,14,4,3.21,12.84
39395904,20,5,1.16,5.8
39396110,2,2,9.68,19.36
39396110,7,2,6.31,12.62
39396110,10,5,0.79,3.95
39396110,12,5,6.1,30.5
39396110,20,5,1.16,5.8
39415392,10,5,0.79,3.95
39415392,16,4,1.37,5.48
39415392,20,2,1.16,2.32
39415392,27,4,1.93,7.72
39415392,29,5,1.87,9.35
39427837,7,5,6.31,31.55
39427837,14,5,3.21,16.05
39427837,17,1,5.18,5.18
39430352,6,1,3.99,3.99
39430352,18,5,4.75,23.75
39430352,22,3,6.82,20.46
39430352,26,4,8.45,33.8
39442935,19,4,3.22,12.88
39442935,30,1,3.91,3.91
39451358,27,3,1.93,5.79
39451358,30,5,3.91,19.55
39462349,3,5,3.2,16.0
39462349,6,5,3.99,19.95
39462349,7,3,6.31,18.93
39474308,15,2,6.29,12.58
39476326,1,3,9.46,28.38
39476326,24,2,9.87,19.74
39476659,12,2,6.1,12.2
39476659,28,2,5.94,11.88
39485260,5,1,4.8,4.8
39485260,10,4,0.79,3.16
39485260,16,2,1.37,2.74
39485260,22,3,6.82,20.46
39485260,26,4,8.45,33.8
39486952,9,1,1.69,1.69
39486952,18,3,4.75,14.25
39493622,2,4,9.68,38.72
39493622,9,1,1.69,1.69
39493622,10,3,0.79,2.37
39493622,16,5,1.37,6.85
39501937,10,1,0.79,0.79
39501937,17,5,5.18,25.9
39501937,27,2,1.93,3.86
39503583,19,4,3.22,12.88
39503583,24,2,9.87,19.74
39530031,2,4,9.68,38.72
39530031,14,2,3.21,6.42
39545533,2,2,9.68,19.36
39545533,5,2,4.8,9.6
39545533,18,5,4.75,23.75
39545533,24,4,9.87,39.48
39545533,30,2,3.91,7.82
39548299,1,2,9.46,18.92
39548299,10,4,0.79,3.16
39548299,17,4,5.18,20.72
39548299,29,4,1.87,7.48
39560274,26,4,8.45,33.8
39560274,27,3,1.93,5.79
39572773,7,3,6.31,18.93
39572773,12,5,6.1,30.5
39572773,21,3,1.02,3.06
39579925,9,3,1.69,5.07
39581792,16,4,1.37,5.48
39581792,23,2,3.65,7.3
39581792,29,1,1.87,1.87
39585861,12,4,6.1,24.4
39585861,23,4,3.65,14.6
39593868,8,3,9.18,27.54
39593868,10,4,0.79,3.16
39617556,9,1,1.69,1.69
39617556,13,2,9.74,19.48
39629534,19,5,3.22,16.1
39629534,21,3,1.02,3.06
39629534,28,4,5.94,23.76
39637918,6,1,3.99,3.99
39637918,23,5,3.65,18.25
39637918,26,5,8.45,42.25
39642173,21,3,1.02,3.06
39642173,28,3,5.94,17.82
39668345,4,2,5.15,10.3
39668345,6,5,3.99,19.95
39668345,18,3,4.75,14.25
39672474,15,5,6.29,31.45
39672474,16,1,1.37,1.37
39672474,21,3,1.02,3.06
39701874,9,4,1.69,6.76
39707904,4,5,5.15,25.75
39712762,10,1,0.79,0.79
39712762,16,4,1.37,5.48
39712762,27,4,1.93,7.72
39736626,7,2,6.31,12.62
39736626,25,5,1.9,9.5
39741392,12,4,6.1,24.4
39762249,8,1,9.18,9.18
39762249,10,5,0.79,3.95
39768895,3,3,3.2,9.6
39768895,14,5,3.21,16.05
39768895,19,2,3.22,6.44
39768895,28,3,5.94,17.82
39772093,2,5,9.68,48.4
39777652,13,4,9.74,38.96
39777652,21,1,1.02,1.02
39792643,4,1,5.15,5.15
39792643,23,2,3.65,7.3
39792643,26,4,8.45,33.8
39815169,16,5,1.37,6.85
39815169,17,2,5.18,10.36
39817245,13,5,9.74,48.7
39841129,6,3,3.99,11.97
39841129,11,2,7.33,14.66
39841129,23,1,3.65,3.65
39868178,2,1,9.68,9.68
39868178,6,4,3.99,15.96
39868178,15,1,6.29,6.29
39873598,18,5,4.75,23.75
39885640,14,3,3.21,9.63
39890355,24,5,9.87,49.35
39892006,6,1,3.99,3.99
39892006,11,1,7.33,7.33
39892006,25,3,1.9,5.7
39892006,26,1,8.45,8.45
39909397,2,1,9.68,9.68
39909397,10,2,0.79,1.58
39913940,2,2,9.68,19.36
39913940,5,1,4.8,4.8
39913940,9,2,1.69,3.38
39913940,25,5,1.9,9.5
39917856,5,2,4.8,9.6
39917856,20,2,1.16,2.32
39952796,11,3,7.33,21.99
39989209,12,4,6.1,24.4
39989209,26,1,8.45,8.45
39989209,28,5,5.94,29.7
39989209,30,2,3.91,7.82
39996208,15,4,6.29,25.16
40017392,20,4,1.16,4.64
40017392,27,3,1.93,5.79
40019227,13,5,9.74,48.7
40019227,15,2,6.29,12.58
40019227,21,1,1.02,1.02
40024520,8,4,9.18,36.72
40024520,15,4,6.29,25.16
40024520,22,1,6.82,6.82
40024520,25,4,1.9,7.6
40037360,30,4,3.91,15.64
40078527,2,5,9.68,48.4
40078527,15,4,6.29,25.16
40106094,6,4,3.99,15.96
40106094,8,2,9.18,18.36
40109400,8,2,9.18,18.36
40109400,19,2,3.22,6.44
40112434,4,2,5.15,10.3
40112434,8,4,9.18,36.72
40112883,9,4,1.69,6.76
40112883,23,4,3.65,14.6
40113108,1,5,9.46,47.3
40113108,19,5,3.22,16.1
40132630,12,5,6.1,30.5
40132630,20,2,1.16,2.32
40135612,30,3,3.91,11.73
40138688,11,5,7.33,36.65
40138688,13,4,9.74,38.96
40138688,17,1,5.18,5.18
40138688,24,2,9.87,19.74
40138688,26,1,8.45,8.45
40139592,23,3,3.65,10.95
40159080,10,1,0.79,0.79
40166150,2,3,9.68,29.04
40166150,5,5,4.8,24.0
40166150,19,2,3.22,6.44
40166150,27,5,1.93,9.65
40168390,11,3,7.33,21.99
40172321,6,4,3.99,15.96
40172321,9,1,1.69,1.69
40172321,23,1,3.65,3.65
40172321,24,2,9.87,19.74
40174733,6,1,3.99,3.99
40174733,7,3,6.31,18.93
40174733,8,4,9.18,36.72
40222433,11,4,7.33,29.32
40222433,19,4,3.22,12.88
40222433,22,4,6.82,27.28
40252869,11,3,7.33,21.99
40252869,17,1,5.18,5.18
40252869,21,1,1.02,1.02
40267176,1,2,9.46,18.92
40267176,2,2,9.68,19.36
40267176,11,5,7.33,36.65
40267176,23,5,3.65,18.25
40267681,6,5,3.99,19.95
40267681,12,2,6.1,12.2
40267681,23,2,3.65,7.3
40278119,2,2,9.68,19.36
40278119,3,3,3.2,9.6
40278119,17,5,5.18,25.9
40278119,30,3,3.91,11.73
40278864,17,5,5.18,25.9
40278864,22,5,6.82,34.1
40278864,26,3,8.45,25.35
40278864,30,3,3.91,11.73
40280207,19,4,3.22,12.88
40280207,22,3,6.82,20.46
40280207,23,2,3.65,7.3
40282592,11,5,7.33,36.65
40294693,8,4,9.18,36.72
40294693,29,5,1.87,9.35
40319168,2,5,9.68,48.4
40322598,12,1,6.1,6.1
40335247,2,4,9.68,38.72
40347955,1,1,9.46,9.46
40347955,4,2,5.15,10.3
40347955,11,3,7.33,21.99
40347955,15,2,6.29,12.58
40347955,26,5,8.45,42.25
40356164,2,1,9.68,9.68
40356164,4,4,5.15,20.6
40356164,13,4,9.74,38.96
40384703,21,1,1.02,1.02
40403074,6,4,3.99,15.96
40403074,21,3,1.02,3.06
40403074,24,3,9.87,29.61
40418004,8,1,9.18,9.18
40418004,12,2,6.1,12.2
40418004,19,1,3.22,3.22
40418004,26,5,8.45,42.25
40443841,7,1,6.31,6.31
40443841,26,1,8.45,8.45
40468402,25,4,1.9,7.6
40472345,2,3,9.68,29.04
40472345,17,4,5.18,20.72
40472345,23,2,3.65,7.3
40472345,24,2,9.87,19.74
40476366,10,4,0.79,3.16
40476366,12,3,6.1,18.3
40476366,28,1,5.94,5.94
40479361,7,3,6.31,18.93
40479361,10,5,0.79,3.95
40479361,17,5,5.18,25.9
40479361,22,5,6.82,34.1
40479361,28,5,5.94,29.7
40480007,10,4,0.79,3.16
40480007,11,4,7.33,29.32
40480007,18,1,4.75,4.75
40480007,28,3,5.94,17.82
40480007,30,5,3.91,19.55
40489282,15,2,6.29,12.58
40489282,19,1,3.22,3.22
40489282,23,5,3.65,18.25
40497959,3,1,3.2,3.2
40497959,12,3,6.1,18.3
40499228,5,4,4.8,19.2
40499228,9,1,1.69,1.69
40499228,13,3,9.74,29.22
40499228,24,5,9.87,49.35
40499228,30,1,3.91,3.91
40502843,1,1,9.46,9.46
40502843,5,3,4.8,14.4
40502843,8,4,9.18,36.72
40502843,11,1,7.33,7.33
40502843,19,5,3.22,16.1
40507237,1,1,9.46,9.46
40507237,4,1,5.15,5.15
40507237,15,1,6.29,6.29
40507237,27,3,1.93,5.79
40516894,26,2,8.45,16.9
40523486,1,2,9.46,18.92
40523486,6,4,3.99,15.96
40523486,9,5,1.69,8.45
40528952,5,1,4.8,4.8
40528952,13,3,9.74,29.22
40528952,15,2,6.29,12.58
40528952,28,1,5.94,5.94
40537476,17,1,5.18,5.18
40545466,4,5,5.15,25.75
40556268,5,3,4.8,14.4
40556268,11,3,7.33,21.99
40565864,14,1,3.21,3.21
40573809,7,1,6.31,6.31
40586327,3,5,3.2,16.0
40586327,11,3,7.33,21.99
40586327,12,4,6.1,24.4
40586327,27,3,1.93,5.79
40586327,30,1,3.91,3.91
40605185,1,3,9.46,28.38
40615899,15,5,6.29,31.45
40615899,17,5,5.18,25.9
40626683,3,4,3.2,12.8
40626683,17,5,5.18,25.9
40654586,27,3,1.93,5.79
40668068,4,1,5.15,5.15
40668068,12,3,6.1,18.3
40668068,14,4,3.21,12.84
40668068,16,4,1.37,5.48
40668068,23,5,3.65,18.25
40672377,3,2,3.2,6.4
40672377,4,1,5.15,5.15
40672377,6,2,3.99,7.98
40672377,11,5,7.33,36.65
40672377,28,3,5.94,17.82
40673410,13,2,9.74,19.48
40673410,15,4,6.29,25.16
40680578,4,1,5.15,5.15
40680578,16,5,1.37,6.85
40699574,13,2,9.74,19.48
40702125,1,3,9.46,28.38
40702125,17,3,5.18,15.54
40702125,27,3,1.93,5.79
40702775,22,4,6.82,27.28
40727432,5,3,4.8,14.4
40727432,22,5,6.82,34.1
40741291,4,2,5.15,10.3
40741291,14,3,3.21,9.63
40741291,19,4,3.22,12.88
40772182,7,2,6.31,12.62
40772182,24,5,9.87,49.35
40772182,25,2,1.9,3.8
40775002,10,5,0.79,3.95
40775002,11,3,7.33,21.99
40775434,25,3,1.9,5.7
40775434,28,4,5.94,23.76
40785097,1,2,9.46,18.92
40785097,2,5,9.68,48.4
40785097,11,1,7.33,7.33
40789269,2,4,9.68,38.72
40789269,11,5,7.33,36.65
40789269,21,5,1.02,5.1
40789269,24,2,9.87,19.74
40803483,5,2,4.8,9.6
40803483,8,3,9.18,27.54
40803483,10,4,0.79,3.16
40803483,26,3,8.45,25.35
40808180,9,3,1.69,5.07
40808180,24,3,9.87,29.61
40808180,27,2,1.93,3.86
40822383,1,3,9.46,28.38
40822383,2,3,9.68,29.04
40822383,3,5,3.2,16.0
40822383,15,1,6.29,6.29
40822383,17,1,5.18,5.18
40822999,18,3,4.75,14.25
40822999,25,5,1.9,9.5
40833977,28,5,5.94,29.7
40841182,7,4,6.31,25.24
40844838,8,2,9.18,18.36
40860455,5,1,4.8,4.8
40860455,10,2,0.79,1.58
40860455,19,3,3.22,9.66
40860455,21,5,1.02,5.1
40860455,22,1,6.82,6.82
40889188,14,5,3.21,16.05
40889188,26,1,8.45,8.45
40912687,30,4,3.91,15.64
40913088,13,5,9.74,48.7
40913088,18,3,4.75,14.25
40913088,20,1,1.16,1.16
40913088,30,2,3.91,7.82
40916819,4,3,5.15,15.45
40916819,7,1,6.31,6.31
40916819,22,3,6.82,20.46
40916819,29,5,1.87,9.35
40929210,7,1,6.31,6.31
40929210,14,1,3.21,3.21
40949474,20,2,1.16,2.32
40949474,23,5,3.65,18.25
40949474,27,1,1.93,1.93
40949474,29,1,1.87,1.87
40952015,2,4,9.68,38.72
40952015,5,3,4.8,14.4
40952015,15,3,6.29,18.87
40952015,19,5,3.22,16.1
40955886,4,2,5.15,10.3
40955886,10,4,0.79,3.16
40955886,27,3,1.93,5.79
40955886,28,2,5.94,11.88
40959241,14,2,3.21,6.42
40959241,16,1,1.37,1.37
40965890,1,5,9.46,47.3
40965890,6,5,3.99,19.95
40965890,17,2,5.18,10.36
40965890,25,4,1.9,7.6
40968759,13,3,9.74,29.22
40968759,16,1,1.37,1.37
40968759,17,1,5.18,5.18
40968759,18,4,4.75,19.0
40971858,1,1,9.46,9.46
40972504,2,4,9.68,38.72
40972504,12,3,6.1,18.3
40972504,23,2,3.65,7.3
40975914,1,3,9.46,28.38
40975914,14,1,3.21,3.21
40975914,15,1,6.29,6.29
40975914,20,5,1.16,5.8
40985376,2,3,9.68,29.04
40985376,7,5,6.31,31.55
40985376,28,5,5.94,29.7
40990194,1,1,9.46,9.46
40990194,6,3,3.99,11.97
40990194,20,1,1.16,1.16
41008083,5,4,4.8,19.2
41078581,8,3,9.18,27.54
41078581,10,1,0.79,0.79
41078581,19,1,3.22,3.22
41078581,30,1,3.91,3.91
41089151,11,1,7.33,7.33
41089151,18,2,4.75,9.5
41089151,30,1,3.91,3.91
41102455,5,5,4.8,24.0
41125870,5,3,4.8,14.4
41125870,26,5,8.45,42.25
41141381,26,1,8.45,8.45
41141512,2,5,9.68,48.4
41141512,5,3,4.8,14.4
41141512,20,2,1.16,2.32
41141512,21,2,1.02,2.04
41164262,2,5,9.68,48.4
41164262,20,1,1.16,1.16
41183092,17,2,5.18,10.36
41183092,18,1,4.75,4.75
41183092,29,2,1.87,3.74
41194007,9,3,1.69,5.07
41194007,13,1,9.74,9.74
41194007,19,4,3.22,12.88
41204755,13,2,9.74,19.48
41204755,17,5,5.18,25.9
41205693,1,1,9.46,9.46
41205693,3,3,3.2,9.6
41205693,14,3,3.21,9.63
41207291,14,1,3.21,3.21
41207291,26,2,8.45,16.9
41207291,27,3,1.93,5.79
41211952,6,5,3.99,19.95
41211952,24,3,9.87,29.61
41224121,22,5,6.82,34.1
41224121,30,4,3.91,15.64
41230061,4,2,5.15,10.3
41230061,13,5,9.74,48.7
41230061,14,1,3.21,3.21
41230061,30,4,3.91,15.64
41233867,10,3,0.79,2.37
41233867,17,4,5.18,20.72
41256263,12,2,6.1,12.2
41256263,14,4,3.21,12.84
41256263,17,1,5.18,5.18
41279090,8,1,9.18,9.18
41279090,16,1,1.37,1.37
41285115,7,4,6.31,25.24
41285115,15,1,6.29,6.29
41292076,13,2,9.74,19.48
41292076,19,3,3.22,9.66
41292076,29,3,1.87,5.61
41298179,6,2,3.99,7.98
41298179,15,3,6.29,18.87
41298179,18,3,4.75,14.25
41298179,19,3,3.22,9.66
41298179,23,1,3.65,3.65
41315471,23,5,3.65,18.25
41315471,25,5,1.9,9.5
41324911,4,2,5.15,10.3
41324911,7,1,6.31,6.31
41324911,17,2,5.18,10.36
41324911,24,4,9.87,39.48
41329256,15,4,6.29,25.16
41329256,17,2,5.18,10.36
41333523,18,1,4.75,4.75
41340953,12,2,6.1,12.2
41340953,25,3,1.9,5.7
41340953,27,5,1.93,9.65
41349285,25,3,1.9,5.7
41361738,9,3,1.69,5.07
41361738,15,3,6.29,18.87
41361738,24,2,9.87,19.74
41361738,29,1,1.87,1.87
41364249,7,4,6.31,25.24
41364249,21,3,1.02,3.06
41366277,22,1,6.82,6.82
41373504,4,3,5.15,15.45
41373504,9,4,1.69,6.76
41373504,25,3,1.9,5.7
41373504,28,3,5.94,17.82
41397198,4,3,5.15,15.45
41397198,12,2,6.1,12.2
41397198,22,2,6.82,13.64
41397336,5,4,4.8,19.2
41397336,16,4,1.37,5.48
41397336,21,4,1.02,4.08
41397336,23,1,3.65,3.65
41397336,27,3,1.93,5.79
41412367,14,5,3.21,16.05
41412367,24,1,9.87,9.87
41412894,3,4,3.2,12.8
41412894,11,2,7.33,14.66
41412894,12,4,6.1,24.4
41412894,21,1,1.02,1.02
41412894,25,2,1.9,3.8
41418576,22,4,6.82,27.28
41418576,30,1,3.91,3.91
41428093,5,5,4.8,24.0
41447833,18,5,4.75,23.75
41451156,15,1,6.29,6.29
41451156,20,2,1.16,2.32
41451156,23,3,3.65,10.95
41461397,28,3,5.94,17.82
41472830,12,4,6.1,24.4
41472830,15,3,6.29,18.87
41472830,18,4,4.75,19.0
41472830,21,3,1.02,3.06
41479723,3,1,3.2,3.2
41479723,4,3,5.15,15.45
41491975,12,3,6.1,18.3
41491975,14,2,3.21,6.42
41491975,22,2,6.82,13.64
41502314,1,4,9.46,37.84
41502314,8,3,9.18,27.54
41502314,12,4,6.1,24.4
41502314,20,1,1.16,1.16
41510755,5,1,4.8,4.8
41510755,7,1,6.31,6.31
41510755,11,1,7.33,7.33
41510755,19,3,3.22,9.66
41510755,26,2,8.45,16.9
41528016,3,5,3.2,16.0
41528016,6,3,3.99,11.97
41528016,11,4,7.33,29.32
41528016,13,4,9.74,38.96
41528016,14,2,3.21,6.42
41542668,5,5,4.8,24.0
41542668,18,4,4.75,19.0
41551527,14,4,3.21,12.84
41553255,26,5,8.45,42.25
41554814,16,1,1.37,1.37
41554814,26,5,8.45,42.25
41554814,29,4,1.87,7.48
41554814,30,1,3.91,3.91
41555322,17,4,5.18,20.72
41555322,21,5,1.02,5.1
41567611,10,5,0.79,3.95
41567611,13,3,9.74,29.22
41567611,14,4,3.21,12.84
41567611,19,1,3.22,3.22
41567611,28,3,5.94,17.82
41569150,29,5,1.87,9.35
41600878,7,1,6.31,6.31
41600878,8,4,9.18,36.72
41600878,30,4,3.91,15.64
41606300,14,2,3.21,6.42
41606300,16,5,1.37,6.85
41606300,20,2,1.16,2.32
41606300,22,3,6.82,20.46
41609341,18,4,4.75,19.0
41609341,26,2,8.45,16.9
41639091,5,3,4.8,14.4
41639091,20,5,1.16,5.8
41639429,15,5,6.29,31.45
41639429,19,4,3.22,12.88
41639429,22,3,6.82,20.46
41639429,26,2,8.45,16.9
41667268,2,4,9.68,38.72
41667268,11,2,7.33,14.66
41667268,15,1,6.29,6.29
41668142,1,5,9.46,47.3
41668142,5,1,4.8,4.8
41668142,7,5,6.31,31.55
41668142,20,3,1.16,3.48
41668142,27,2,1.93,3.86
41682552,9,3,1.69,5.07
41692318,2,3,9.68,29.04
41692318,6,5,3.99,19.95
41692318,29,3,1.87,5.61
41696009,7,1,6.31,6.31
41696009,13,1,9.74,9.74
41696009,14,5,3.21,16.05
41696009,15,4,6.29,25.16
41696009,26,1,8.45,8.45
41699992,11,2,7.33,14.66
41699992,13,3,9.74,29.22
41708980,26,1,8.45,8.45
41712517,3,3,3.2,9.6
41712517,7,1,6.31,6.31
41712517,18,3,4.75,14.25
41716433,4,5,5.15,25.75
41716433,27,1,1.93,1.93
41726991,2,5,9.68,48.4
41726991,10,2,0.79,1.58
41726991,18,2,4.75,9.5
41726991,19,5,3.22,16.1
41726991,21,4,1.02,4.08
41737715,4,1,5.15,5.15
41737715,7,4,6.31,25.24
41737715,8,4,9.18,36.72
41737715,27,5,1.93,9.65
41737715,29,2,1.87,3.74
41744401,3,1,3.2,3.2
41744401,24,3,9.87,29.61
41752454,6,2,3.99,7.98
41752454,15,4,6.29,25.16
41752454,29,4,1.87,7.48
41771903,21,4,1.02,4.08
41771903,30,5,3.91,19.55
41780421,13,1,9.74,9.74
41780421,17,3,5.18,15.54
41780421,18,1,4.75,4.75
41780421,21,1,1.02,1.02
41780421,23,3,3.65,10.95
41809744,7,1,6.31,6.31
41819563,3,3,3.2,9.6
41819563,12,1,6.1,6.1
41819563,17,2,5.18,10.36
41819563,25,1,1.9,1.9
41819563,27,4,1.93,7.72
41820852,3,4,3.2,12.8
41820852,23,1,3.65,3.65
41820852,25,2,1.9,3.8
41825575,11,1,7.33,7.33
41825575,20,4,1.16,4.64
41855004,1,3,9.46,28.38
41855004,20,2,1.16,2.32
41856824,22,2,6.82,13.64
41856824,25,1,1.9,1.9
41879050,5,3,4.8,14.4
41879050,10,1,0.79,0.79
41879050,17,1,5.18,5.18
41879050,28,3,5.94,17.82
41885537,8,5,9.18,45.9
41885537,19,5,3.22,16.1
41885537,25,5,1.9,9.5
41885537,26,2,8.45,16.9
41885537,30,5,3.91,19.55
41908044,6,1,3.99,3.99
41908044,10,3,0.79,2.37
41908044,14,4,3.21,12.84
41908044,25,1,1.9,1.9
41908044,26,4,8.45,33.8
41915296,15,5,6.29,31.45
41915296,19,3,3.22,9.66
41950961,17,1,5.18,5.18
41951635,1,5,9.46,47.3
41951635,2,4,9.68,38.72
41951635,5,2,4.8,9.6
41951635,19,5,3.22,16.1
41951635,23,5,3.65,18.25
41966131,8,4,9.18,36.72
41966131,10,3,0.79,2.37
41966131,15,5,6.29,31.45
41966131,25,3,1.9,5.7
41967400,8,4,9.18,36.72
41967400,25,4,1.9,7.6
41982088,3,5,3.2,16.0
41982088,21,2,1.02,2.04
41982088,23,1,3.65,3.65
41982088,25,4,1.9,7.6
41982088,29,2,1.87,3.74
42027017,10,4,0.79,3.16
42027017,11,2,7.33,14.66
42027017,20,1,1.16,1.16
42027017,25,2,1.9,3.8
42028284,27,1,1.93,1.93
42037929,23,1,3.65,3.65
42068839,26,5,8.45,42.25
42068839,30,1,3.91,3.91
42084475,6,3,3.99,11.97
42084475,14,2,3.21,6.42
42131968,2,5,9.68,48.4
42131968,11,2,7.33,14.66
42131968,25,2,1.9,3.8
42139769,8,2,9.18,18.36
42139769,15,4,6.29,25.16
42139769,19,5,3.22,16.1
42182073,17,2,5.18,10.36
42200028,9,4,1.69,6.76
42200028,22,4,6.82,27.28
42200028,24,3,9.87,29.61
42200028,25,3,1.9,5.7
42200028,26,1,8.45,8.45
42209912,19,5,3.22,16.1
42209912,28,3,5.94,17.82
42233374,1,5,9.46,47.3
42233374,20,3,1.16,3.48
42233374,24,3,9.87,29.61
42249515,10,1,0.79,0.79
42249515,19,4,3.22,12.88
42249515,22,4,6.82,27.28
42257396,4,1,5.15,5.15
42257396,10,5,0.79,3.95
42258393,4,5,5.15,25.75
42260323,2,3,9.68,29.04
42260323,7,2,6.31,12.62
42260323,10,2,0.79,1.58
42260323,15,2,6.29,12.58
42260323,28,1,5.94,5.94
42261702,16,1,1.37,1.37
42261702,23,1,3.65,3.65
42261702,30,4,3.91,15.64
42272070,4,5,5.15,25.75
42272070,23,5,3.65,18.25
42272070,29,2,1.87,3.74
42302972,11,1,7.33,7.33
42303275,14,1,3.21,3.21
42303275,20,5,1.16,5.8
42327431,12,1,6.1,6.1
42327431,16,4,1.37,5.48
42327431,18,2,4.75,9.5
42327431,22,5,6.82,34.1
42335647,11,4,7.33,29.32
42335647,16,3,1.37,4.11
42335647,18,3,4.75,14.25
42335647,20,1,1.16,1.16
42335647,23,3,3.65,10.95
42337610,11,3,7.33,21.99
42352126,2,4,9.68,38.72
42352126,21,4,1.02,4.08
42357163,5,5,4.8,24.0
42357163,8,4,9.18,36.72
42357163,20,3,1.16,3.48
42357163,30,4,3.91,15.64
42357423,7,2,6.31,12.62
42361106,5,1,4.8,4.8
42361106,9,4,1.69,6.76
42361106,15,3,6.29,18.87
42361106,27,4,1.93,7.72
42361106,28,5,5.94,29.7
42362608,3,4,3.2,12.8
42362608,8,2,9.18,18.36
42362608,18,5,4.75,23.75
42362608,20,4,1.16,4.64
42362608,21,3,1.02,3.06
42371016,13,1,9.74,9.74
42371016,17,5,5.18,25.9
42434934,8,5,9.18,45.9
42434934,15,2,6.29,12.58
42436625,7,5,6.31,31.55
42436625,11,1,7.33,7.33
42436625,24,3,9.87,29.61
42441599,2,2,9.68,19.36
42441599,4,4,5.15,20.6
42441599,8,5,9.18,45.9
42441599,11,3,7.33,21.99
42441599,20,4,1.16,4.64
42447912,3,5,3.2,16.0
42447912,4,5,5.15,25.75
42449370,9,1,1.69,1.69
42449370,19,4,3.22,12.88
42461461,2,2,9.68,19.36
42461461,9,1,1.69,1.69
42461461,25,1,1.9,1.9
42466807,8,2,9.18,18.36
42466807,12,3,6.1,18.3
42466807,17,5,5.18,25.9
42466807,29,2,1.87,3.74
42485532,12,1,6.1,6.1
42485532,17,2,5.18,10.36
42485532,23,3,3.65,10.95
42501602,29,3,1.87,5.61
42515749,20,3,1.16,3.48
42535017,5,4,4.8,19.2
42535017,14,4,3.21,12.84
42535017,24,2,9.87,19.74
42538959,8,5,9.18,45.9
42538959,18,5,4.75,23.75
42553555,20,1,1.16,1.16
42553555,24,5,9.87,49.35
42562629,4,3,5.15,15.45
42562629,12,2,6.1,12.2
42562629,17,2,5.18,10.36
42562629,21,3,1.02,3.06
42562629,22,4,6.82,27.28
42568075,9,5,1.69,8.45
42568075,15,2,6.29,12.58
42568075,16,1,1.37,1.37
42642055,6,3,3.99,11.97
42642055,16,5,1.37,6.85
42642055,24,1,9.87,9.87
42652364,9,1,1.69,1.69
42652364,15,3,6.29,18.87
42652364,20,5,1.16,5.8
42652364,24,1,9.87,9.87
42652364,30,2,3.91,7.82
42664944,26,4,8.45,33.8
42671580,6,2,3.99,7.98
42671580,10,5,0.79,3.95
42699298,6,1,3.99,3.99
42705181,12,5,6.1,30.5
42705181,30,3,3.91,11.73
42715998,14,3,3.21,9.63
42715998,23,2,3.65,7.3
42715998,29,3,1.87,5.61
42721450,5,1,4.8,4.8
42721450,12,1,6.1,6.1
42721450,13,5,9.74,48.7
42733287,7,1,6.31,6.31
42733287,23,1,3.65,3.65
42733287,28,1,5.94,5.94
42735155,5,2,4.8,9.6
42735155,12,5,6.1,30.5
